,Q,R,S
192,-257.71633333333335,551.2836666666667,-212.71633333333332
193,-177.71633333333332,141.28366666666668,141.28366666666668
194,-103.71633333333334,684.2836666666667,-106.71633333333334
195,39.28366666666667,647.2836666666667,-83.71633333333334
196,-94.71633333333334,568.2836666666667,-161.71633333333332
197,17.28366666666667,745.2836666666667,-98.71633333333334
198,3.283666666666667,703.2836666666667,-119.71633333333334
199,-109.71633333333334,673.2836666666667,-154.71633333333332
200,21.28366666666667,653.2836666666667,-84.71633333333334
201,16.28366666666667,645.2836666666667,-208.71633333333332
202,19.28366666666667,641.2836666666667,-82.71633333333334
203,-136.71633333333332,695.2836666666667,-131.71633333333332
204,-116.71633333333334,142.28366666666668,142.28366666666668
205,-66.71633333333334,684.2836666666667,-155.71633333333332
206,-56.71633333333333,575.2836666666667,-103.71633333333334
207,37.28366666666667,132.28366666666668,2.283666666666667
208,-89.71633333333334,618.2836666666667,-137.71633333333332
209,-81.71633333333334,567.2836666666667,-99.71633333333334
210,14.283666666666667,667.2836666666667,-54.71633333333333
211,-61.71633333333333,693.2836666666667,-104.71633333333334
212,-52.71633333333333,715.2836666666667,-149.71633333333332
213,39.28366666666667,692.2836666666667,-93.71633333333334
214,12.283666666666667,628.2836666666667,-186.71633333333332
215,-108.71633333333334,629.2836666666667,-194.71633333333332
216,146.28366666666668,314.28366666666665,314.28366666666665
217,-227.71633333333332,447.28366666666665,-248.71633333333332
218,-275.71633333333335,372.28366666666665,372.28366666666665
219,-71.71633333333334,64.28366666666666,-124.71633333333334
220,258.28366666666665,786.2836666666667,-134.71633333333332
221,352.28366666666665,353.28366666666665,353.28366666666665
222,77.28366666666666,764.2836666666667,-411.71633333333335
223,-99.71633333333334,592.2836666666667,-60.71633333333333
224,-66.71633333333334,106.28366666666666,-97.71633333333334
225,-24.71633333333333,621.2836666666667,-65.71633333333334
226,23.28366666666667,674.2836666666667,-59.71633333333333
227,-45.71633333333333,213.28366666666668,213.28366666666668
228,97.82464765650606,877.824647656506,-351.17535234349396
229,-126.17535234349394,588.824647656506,-196.17535234349393
230,24.824647656506063,521.824647656506,-333.17535234349396
231,-338.17535234349396,481.82464765650604,-591.175352343494
232,-172.17535234349393,219.82464765650607,-659.175352343494
233,-481.17535234349396,105.82464765650606,-369.17535234349396
234,47.82464765650606,291.82464765650604,291.82464765650604
235,-11.175352343493937,739.824647656506,-155.17535234349393
236,-55.17535234349394,585.824647656506,-100.17535234349394
237,-241.17535234349393,484.82464765650604,-376.17535234349396
238,265.82464765650604,439.82464765650604,439.82464765650604
239,-668.175352343494,5.8246476565060625,-769.175352343494
240,32.82464765650606,562.824647656506,-332.17535234349396
241,105.82464765650606,386.82464765650604,386.82464765650604
242,-309.17535234349396,160.82464765650607,-1788.1753523434938
243,61.82464765650606,298.82464765650604,-849.175352343494
244,915.824647656506,1478.8246476565062,444.82464765650604
245,-549.175352343494,10.824647656506063,-935.175352343494
246,-346.17535234349396,-147.17535234349393,-147.17535234349393
247,725.824647656506,1118.8246476565062,268.82464765650604
248,-92.17535234349394,617.824647656506,-207.17535234349393
249,-136.17535234349393,26.824647656506063,26.824647656506063
250,-987.175352343494,-336.17535234349396,-1265.1753523434938
251,156.82464765650607,728.824647656506,-125.17535234349394
252,-448.17535234349396,481.82464765650604,-278.17535234349396
253,50.82464765650606,679.824647656506,-192.17535234349393
254,161.82464765650607,720.824647656506,12.824647656506063
255,-158.17535234349393,585.824647656506,585.824647656506
256,-46.17535234349394,1083.8246476565062,313.82464765650604
257,308.82464765650604,628.824647656506,515.824647656506
258,-2551.175352343494,927.824647656506,-3708.175352343494
259,-3708.175352343494,-1670.1753523434938,-2196.175352343494
260,716.824647656506,1120.8246476565062,317.82464765650604
261,165.82464765650607,981.824647656506,62.82464765650606
262,466.82464765650604,834.824647656506,834.824647656506
263,-690.27,-299.27,-522.27
264,-373.27,300.73,-142.27
265,254.73,396.73,396.73
266,-44.269999999999996,302.73,-402.27
267,87.73,282.73,282.73
268,-37.269999999999996,371.73,-392.27
269,13.73,242.73,242.73
270,-73.27,215.73,-446.27
271,-446.27,247.73,247.73
272,-31.27,339.73,339.73
273,32.730000000000004,201.73,201.73
274,-136.27,174.73,174.73
275,-304.27,327.73,327.73
276,24.73,281.73,-455.27
277,21.73,146.73,146.73
278,15.73,382.73,-332.27
279,-332.27,248.73,248.73
280,-106.27,305.73,-428.27
281,-59.269999999999996,267.73,-425.27
282,83.73,252.73,252.73
283,0.7300000000000004,347.73,-366.27
284,-366.27,245.73,-19.27
285,-62.269999999999996,321.73,-373.27
286,15.73,246.73,246.73
287,-89.27,293.73,293.73
288,-23.27,237.73,237.73
289,-51.269999999999996,248.73,248.73
290,-470.27,235.73,-81.27
291,-83.27,341.73,-381.27
292,23.73,260.73,260.73
293,-130.27,306.73,306.73
294,-34.269999999999996,240.73,240.73
295,-366.27,183.73,183.73
296,-162.27,150.73,150.73
297,-427.27,303.73,303.73
298,-33.269999999999996,314.73,-455.27
299,-67.27,233.73,-447.27
300,-447.27,253.73,253.73
301,19.73,365.73,-402.27
302,215.73,216.73,216.73
303,-26.27,367.73,-339.27
304,-339.27,229.73,-131.27
305,-109.27,225.73,-315.27
306,-315.27,357.73,-53.269999999999996
307,-71.27,303.73,-450.27
308,-39.269999999999996,234.73,234.73
309,-28.27,277.73,-460.27
310,-460.27,236.73,236.73
311,-74.27,324.73,324.73
312,-426.27,229.73,229.73
313,-91.27,314.73,-433.27
314,-31.27,278.73,-449.27
315,-449.27,235.73,-101.27
316,-71.27,300.73,-308.27
317,-0.2699999999999996,229.73,229.73
318,-72.27,311.73,311.73
319,-20.27,297.73,-454.27
320,-454.27,242.73,-75.27
321,-67.27,355.73,-404.27
322,-404.27,240.73,240.73
323,-113.27,318.73,-431.27
324,-5.27,239.73,-87.27
325,-44.269999999999996,263.73,263.73
326,80.73,252.73,252.73
327,9.73,362.73,362.73
328,-353.27,275.73,1.7300000000000004
329,-33.269999999999996,283.73,-297.27
330,-297.27,231.73,231.73
331,-29.27,331.73,-425.27
332,3.7300000000000004,224.73,224.73
333,-60.269999999999996,338.73,-423.27
334,-423.27,300.73,300.73
335,-95.27,343.73,-472.27
336,7.73,288.73,-54.269999999999996
337,-21.27,279.73,-437.27
338,-437.27,280.73,-40.269999999999996
339,23.73,344.73,-288.27
340,93.73,232.73,232.73
341,-55.269999999999996,202.73,-406.27
342,-406.27,282.73,282.73
343,-95.27,310.73,-498.27
344,-498.27,224.73,-66.27
345,-23.27,285.73,-513.27
346,52.730000000000004,214.73,-89.27
347,-51.269999999999996,313.73,-535.27
348,129.75322222222223,1123.7532222222221,1123.7532222222221
349,-2644.246777777778,766.7532222222222,766.7532222222222
350,828.7532222222222,828.7532222222222,97.75322222222222
351,-922.2467777777778,1722.7532222222221,662.7532222222222
352,1255.7532222222221,1257.7532222222221,1257.7532222222221
353,122.75322222222222,1202.7532222222221,-540.2467777777778
354,-498.24677777777777,-337.24677777777777,-2507.246777777778
355,278.75322222222223,5859.753222222223,5851.753222222223
356,-351.24677777777777,152.75322222222223,152.75322222222223
357,22.75322222222222,63.75322222222222,63.75322222222222
358,-105.24677777777778,842.7532222222222,-141.24677777777777
359,-8.24677777777778,862.7532222222222,-242.24677777777777
360,-107.24677777777778,145.75322222222223,2.7532222222222202
361,-19.24677777777778,891.7532222222222,-114.24677777777778
362,-66.24677777777778,719.7532222222222,-117.24677777777778
363,-127.24677777777778,128.75322222222223,-62.24677777777778
364,-118.24677777777778,810.7532222222222,-270.24677777777777
365,-211.24677777777777,74.75322222222222,74.75322222222222
366,-0.24677777777777976,924.7532222222222,-160.24677777777777
367,-283.24677777777777,670.7532222222222,-120.24677777777778
368,-239.24677777777777,217.75322222222223,58.75322222222222
369,-157.24677777777777,661.7532222222222,-209.24677777777777
370,-178.24677777777777,92.75322222222222,-42.24677777777778
371,64.75322222222222,1000.7532222222222,1000.7532222222222
372,80.75322222222222,1068.7532222222221,-225.24677777777777
373,-225.24677777777777,83.75322222222222,-25.24677777777778
374,-82.24677777777778,566.7532222222222,-251.24677777777777
375,-235.24677777777777,54.75322222222222,-86.24677777777778
376,-65.24677777777778,769.7532222222222,3.7532222222222202
377,-216.24677777777777,126.75322222222222,-76.24677777777778
378,-50.24677777777778,1019.7532222222222,-171.24677777777777
379,-155.24677777777777,113.75322222222222,113.75322222222222
380,-18.24677777777778,932.7532222222222,-284.24677777777777
381,-16.24677777777778,869.7532222222222,-222.24677777777777
382,-228.24677777777777,48.75322222222222,-235.24677777777777
383,-74.24677777777778,874.7532222222222,28.75322222222222
384,66.75322222222222,1024.7532222222221,-62.24677777777778
385,-2.2467777777777798,193.75322222222223,-59.24677777777778
386,-156.24677777777777,1233.7532222222221,-8.24677777777778
387,-8.24677777777778,387.75322222222223,7.75322222222222
388,-143.24677777777777,907.7532222222222,-178.24677777777777
389,-127.24677777777778,672.7532222222222,-199.24677777777777
390,-107.24677777777778,39.75322222222222,39.75322222222222
391,-71.24677777777778,891.7532222222222,-88.24677777777778
392,-179.24677777777777,108.75322222222222,108.75322222222222
393,-50.24677777777778,962.7532222222222,-56.24677777777778
394,-153.24677777777777,98.75322222222222,-294.24677777777777
395,35.75322222222222,1036.7532222222221,-322.24677777777777
396,-322.24677777777777,93.75322222222222,93.75322222222222
397,-76.24677777777778,835.7532222222222,-155.24677777777777
398,39.75322222222222,891.7532222222222,76.75322222222222
399,-59.24677777777778,174.75322222222223,174.75322222222223
400,-108.24677777777778,970.7532222222222,-262.24677777777777
401,-262.24677777777777,75.75322222222222,-142.24677777777777
402,-104.24677777777778,897.7532222222222,-144.24677777777777
403,-97.24677777777778,180.75322222222223,180.75322222222223
404,-70.24677777777778,791.7532222222222,-116.24677777777778
405,-145.24677777777777,221.75322222222223,221.75322222222223
406,-187.24677777777777,670.7532222222222,-128.24677777777777
407,-74.24677777777778,126.75322222222222,-45.24677777777778
408,-38.24677777777778,956.7532222222222,-150.24677777777777
409,28.319777777777777,499.3197777777778,499.3197777777778
410,-46.68022222222222,509.3197777777778,-102.68022222222223
411,-59.68022222222222,512.3197777777777,-149.68022222222223
412,-149.68022222222223,303.3197777777778,-97.68022222222223
413,-18.680222222222223,485.3197777777778,-87.68022222222223
414,-425.6802222222222,146.31977777777777,-397.6802222222222
415,-162.68022222222223,283.3197777777778,-348.6802222222222
416,-241.68022222222223,15.319777777777777,-258.6802222222222
417,-27.680222222222223,543.3197777777777,-131.68022222222223
418,-22.680222222222223,523.3197777777777,-120.68022222222223
419,-46.68022222222222,467.3197777777778,-34.68022222222222
420,-25.680222222222223,284.3197777777778,-129.68022222222223
421,-81.68022222222223,535.3197777777777,-29.680222222222223
422,42.31977777777778,315.3197777777778,-73.68022222222223
423,-112.68022222222223,503.3197777777778,-40.68022222222222
424,-83.68022222222223,478.3197777777778,-209.68022222222223
425,-42.68022222222222,476.3197777777778,-40.68022222222222
426,-21.680222222222223,527.3197777777777,-50.68022222222222
427,-66.68022222222223,495.3197777777778,495.3197777777778
428,-39.68022222222222,498.3197777777778,-26.680222222222223
429,-63.68022222222222,544.3197777777777,-49.68022222222222
430,-69.68022222222223,505.3197777777778,-130.68022222222223
431,32.31977777777778,291.3197777777778,291.3197777777778
432,-61.68022222222222,502.3197777777778,-168.68022222222223
433,-67.68022222222223,510.3197777777778,-98.68022222222223
434,-42.68022222222222,560.3197777777777,-59.68022222222222
435,-128.68022222222223,489.3197777777778,-144.68022222222223
436,-48.68022222222222,271.3197777777778,-72.68022222222223
437,-41.68022222222222,483.3197777777778,-62.68022222222222
438,-36.68022222222222,259.3197777777778,259.3197777777778
439,-53.68022222222222,503.3197777777778,-96.68022222222223
440,-58.68022222222222,550.3197777777777,-63.68022222222222
441,8.319777777777777,290.3197777777778,-94.68022222222223
442,-51.68022222222222,554.3197777777777,-63.68022222222222
443,12.319777777777777,295.3197777777778,295.3197777777778
444,-57.68022222222222,575.3197777777777,-121.68022222222223
445,-67.68022222222223,571.3197777777777,-120.68022222222223
446,-87.68022222222223,442.3197777777778,-218.68022222222223
447,-43.68022222222222,334.3197777777778,-62.68022222222222
448,-92.68022222222223,511.3197777777778,-117.68022222222223
449,-56.68022222222222,246.31977777777777,-106.68022222222223
450,-42.68022222222222,488.3197777777778,-144.68022222222223
451,-55.68022222222222,514.3197777777777,-213.68022222222223
452,-6.6802222222222225,269.3197777777778,269.3197777777778
453,-54.68022222222222,566.3197777777777,3.3197777777777775
454,-64.68022222222223,553.3197777777777,-80.68022222222223
455,-38.68022222222222,669.3197777777777,-61.68022222222222
456,-94.68022222222223,496.3197777777778,-172.68022222222223
457,-42.68022222222222,572.3197777777777,-38.68022222222222
458,71.31977777777777,263.3197777777778,-131.68022222222223
459,-63.68022222222222,583.3197777777777,-116.68022222222223
460,-61.68022222222222,520.3197777777777,-164.68022222222223
461,-51.68022222222222,573.3197777777777,-114.68022222222223
462,-92.75788888888889,861.2421111111111,-221.75788888888889
463,-70.75788888888889,893.2421111111111,-219.75788888888889
464,-67.75788888888889,902.2421111111111,-228.75788888888889
465,-60.757888888888886,1118.2421111111112,-192.75788888888889
466,-42.757888888888886,1075.2421111111112,-204.75788888888889
467,-50.757888888888886,962.2421111111111,-263.7578888888889
468,-69.75788888888889,1085.2421111111112,-202.75788888888889
469,-37.757888888888886,1185.2421111111112,-128.75788888888889
470,-28.75788888888889,1210.2421111111112,-130.75788888888889
471,-31.75788888888889,1156.2421111111112,-202.75788888888889
472,-48.757888888888886,1039.2421111111112,-224.75788888888889
473,-73.75788888888889,913.2421111111111,-212.75788888888889
474,-46.757888888888886,1057.2421111111112,-170.75788888888889
475,-46.757888888888886,1128.2421111111112,-178.75788888888889
476,-25.75788888888889,1184.2421111111112,-92.75788888888889
477,-19.75788888888889,1094.2421111111112,-160.75788888888889
478,-30.75788888888889,1048.2421111111112,-204.75788888888889
479,-96.75788888888889,1003.2421111111111,-256.7578888888889
480,-26.75788888888889,957.2421111111111,-133.75788888888889
481,-37.757888888888886,1120.2421111111112,-175.75788888888889
482,-81.75788888888889,1231.2421111111112,-178.75788888888889
483,-28.75788888888889,1073.2421111111112,1073.2421111111112
484,-63.757888888888886,1119.2421111111112,-238.75788888888889
485,-19.75788888888889,965.2421111111111,-282.7578888888889
486,-71.75788888888889,1139.2421111111112,-147.75788888888889
487,-37.757888888888886,1108.2421111111112,-70.75788888888889
488,-51.757888888888886,1154.2421111111112,-203.75788888888889
489,-62.757888888888886,1065.2421111111112,-185.75788888888889
490,-56.757888888888886,992.2421111111111,-214.75788888888889
491,-52.757888888888886,1029.2421111111112,-183.75788888888889
492,-31.75788888888889,1155.2421111111112,-114.75788888888889
493,-42.757888888888886,1168.2421111111112,-124.75788888888889
494,-23.75788888888889,1095.2421111111112,-197.75788888888889
495,-54.757888888888886,1020.2421111111111,-248.75788888888889
496,-52.757888888888886,918.2421111111111,-208.75788888888889
497,-39.757888888888886,1105.2421111111112,-177.75788888888889
498,-32.757888888888886,1203.2421111111112,-144.75788888888889
499,-34.757888888888886,1152.2421111111112,-134.75788888888889
500,-36.757888888888886,1009.2421111111111,-266.7578888888889
501,-64.75788888888889,933.2421111111111,-234.75788888888889
502,-40.757888888888886,1076.2421111111112,-107.75788888888889
503,-26.75788888888889,1203.2421111111112,-101.75788888888889
504,-62.757888888888886,1178.2421111111112,-123.75788888888889
505,-94.75788888888889,114.24211111111111,114.24211111111111
506,-39.757888888888886,1111.2421111111112,-200.75788888888889
507,-64.75788888888889,1000.2421111111111,-286.7578888888889
508,-75.75788888888889,1063.2421111111112,-170.75788888888889
509,-36.757888888888886,1070.2421111111112,-166.75788888888889
510,98.83255555555556,728.8325555555556,575.8325555555556
511,-68.16744444444444,183.83255555555556,183.83255555555556
512,-157.16744444444444,162.83255555555556,-75.16744444444444
513,-78.16744444444444,128.83255555555556,5.832555555555555
514,-209.16744444444444,66.83255555555556,-42.16744444444444
515,147.83255555555556,149.83255555555556,149.83255555555556
516,-47.16744444444444,131.83255555555556,131.83255555555556
517,-113.16744444444444,168.83255555555556,47.83255555555556
518,-144.16744444444444,178.83255555555556,35.83255555555556
519,-41.16744444444444,150.83255555555556,21.832555555555555
520,-196.16744444444444,164.83255555555556,164.83255555555556
521,91.83255555555556,110.83255555555556,110.83255555555556
522,-98.16744444444444,107.83255555555556,107.83255555555556
523,-206.16744444444444,147.83255555555556,17.832555555555555
524,-77.16744444444444,99.83255555555556,99.83255555555556
525,124.83255555555556,128.83255555555556,128.83255555555556
526,-229.16744444444444,156.83255555555556,156.83255555555556
527,-181.16744444444444,165.83255555555556,31.832555555555555
528,68.83255555555556,112.83255555555556,112.83255555555556
529,-146.16744444444444,146.83255555555556,146.83255555555556
530,-169.16744444444444,118.83255555555556,118.83255555555556
531,-8.167444444444445,76.83255555555556,76.83255555555556
532,-107.16744444444444,165.83255555555556,165.83255555555556
533,-464.96433333333334,754.0356666666667,-177.96433333333334
534,105.03566666666667,443.03566666666666,-653.9643333333333
535,155.03566666666666,829.0356666666667,42.035666666666664
536,245.03566666666666,494.03566666666666,494.03566666666666
